date,value
1535723522,B
318260116,B
1013986324,F
325340808,C
236076557,D
906332271,A
403318213,D
1053554307,C
545368334,C
152919474,A
1117639397,A
947066895,C
312989022,B
1391494450,D
766129168,D
1151477282,F
432166246,C
461274084,B
1391793278,C
1387615948,B
908679490,D
821497214,F
1229327968,A
1376775773,A
639650789,C
335433943,B
570516048,A
1520104850,D
958075590,D
1492695636,A
555613902,A
464424698,D
1491159555,B
1213050082,B
536196556,C
1168414802,B
435907913,B
1004899897,D
1290468136,D
438572541,A
1228847400,D
1465746180,A
596063254,A
590745804,A
236693880,C
719770125,C
1086093332,B
1299531643,B
902177733,C
1435886136,D
598837507,B
1520491337,A
274369326,B
785276696,F
767134303,A
746559839,D
308994368,C
723063992,D
1042467407,B
457566261,A
1158841205,D
1506065730,C
949803648,C
669694681,C
340221920,D
1412412389,C
1014479088,D
234407031,C
385742286,F
377592588,C
562271702,D
1113334135,C
955107278,A
639650254,F
605145524,D
1137290927,D
348720880,C
1359619358,B
1173633962,F
306195939,A
1155782263,F
1336293442,D
908891479,C
509935181,B
36265015,D
884615876,F
847647232,C
680559389,B
1546210587,C
992119761,F
829996751,A
39985055,B
279805921,C
1140893333,D
278366656,D
863004259,D
130264944,C
673958735,D
177784810,D
1238937418,F
311908977,A
1185112078,B
472866505,D
386704330,B
1149793462,B
1023898943,F
400407159,C
186363377,C
279582262,D
705393451,C
203644647,C
1037557798,A
1407109065,B
922830312,B
1053396909,A
203106743,A
1100236066,F
180828687,B
1088898191,A
211949379,B
1550434205,D
44216521,C
24246613,B
1446245408,D
1107232346,C
458349064,F
1015445389,D
256039516,F
1471088181,C
505613131,D
207314784,D
1385896376,F
1416595267,A
194552603,B
1412214428,D
754087733,C
706173603,A
390159522,A
1363091166,D
1118296456,F
102598581,D
161371745,A
175835839,A
1336141079,C
1154806179,F
1037187773,F
1156436549,A
308011181,B
1484192042,A
1485577231,F
90936028,C
515393426,F
418200257,C
238265937,F
1093391089,D
492395828,A
713558280,C
315010079,B
1016025273,B
266675612,C
1152155987,B
992143799,B
1139382429,C
767886487,C
385830563,C
752552765,A
779893492,A
1079154567,C
1040465906,F
222681460,C
824172687,C
591664418,F
430487205,F
1318976423,F
269966072,B
1368694881,B
1202139010,A
187801446,D
463224330,C
1394200991,A
1523591173,A
19797730,A
1119633556,A
413396298,D
752390898,B
140199831,A
361250221,C
74656616,D
513738437,D
1313889863,D
949076701,C
590790267,F
435532703,F
197910875,C
593306646,C
1186830684,F
284907017,D
785401165,D
1364797360,A
425914776,B
782090408,A
985876186,B
1443287448,C
601048633,B
1065137661,F
702425356,C
671092993,B
419062868,A
1031194852,B
745982196,F
659169026,F
98390825,C
810788966,B
578165573,B
471210260,C
1303083781,B
1125812324,A
430040012,A
880605368,A
1545699287,D
787441516,D
1368882308,F
932997461,A
22375914,F
143513469,F
736285480,F
334885210,A
1350477828,C
1328140784,F
61477725,F
734763790,F
1487705416,B
1043952903,D
210888734,D
212494190,A
860558359,D
108483106,D
227456459,C
120040291,A
523218468,D
1065414755,D
400255512,B
81524595,A
237630124,A
190108515,C
1046744226,C
40754545,B
30084294,C
643235845,F
299928461,F
574872111,A
585232980,D
466459954,D
372724849,B
579455188,F
1172859157,C
1249330885,F
1231686262,B
661531815,D
274297427,B
473278317,D
221653853,B
1065818495,F
1038504479,C
894220261,D
122713658,F
999205021,D
1143795085,B
1057754199,F
1411887942,D
1275787006,B
415140668,A
1193345671,F
468710113,B
374186514,B
25992327,D
570432131,B
474259888,F
822008311,D
1264450657,C
26742897,A
99349959,D
237786595,D
555408655,A
630261592,B
992745342,A
247581431,B
675041982,C
1086730628,D
1302817427,C
1320564335,C
718606854,F
741861900,C
5403930,B
218704949,F
655892408,C
797387887,D
653663374,D
859409818,C
58201200,C
205786890,C
1027417453,C
1410326649,B
1111891453,A
1468939873,D
151546593,A
1089716933,B
1264929370,D
486031894,A
1338303704,D
927696807,F
229842683,A
1384449021,D
1044343608,A
819870952,C
1198834760,F
486586894,C
1223977087,B
218900099,C
140149147,D
266781056,F
1040992947,C
83400571,B
1331752775,F
1120289851,D
272419711,B
1370640890,D
375826203,B
476642370,C
1507148819,C
1088962157,B
489293868,C
1306459588,A
29034780,D
100694126,C
199177445,A
1342574946,B
359933237,B
347884509,A
1193252926,A
1235409314,B
117144220,C
373405031,A
678508690,C
1484319135,C
1519360773,D
1303935266,F
1373144145,F
1337466847,D
244885228,F
328409634,B
232814993,F
1123332173,A
74589522,D
453134413,F
516813197,F
182764073,C
433600665,D
1233841086,F
418380570,F
603599807,B
1381835064,C
728452355,C
29384242,B
642524556,A
740426132,F
1283071596,D
533846739,A
301476500,B
1466258636,F
215300545,C
53546451,A
66549119,C
899022485,F
190868306,B
1466371404,F
673979213,C
456647234,F
1374568033,B
526049401,C
404512071,D
533713331,B
1369874043,C
456865664,D
621820164,C
475556124,C
1516282407,C
803114146,D
1080533732,C
66740391,A
709435392,D
67217520,A
1374098294,C
446977212,D
320692851,F
63561496,B
655287175,B
1401115517,C
805157940,F
80171979,A
715597143,D
451217412,F
49533230,D
1109855479,D
1005620633,F
138165738,C
559940069,C
218669629,C
560815534,F
1355083262,F
1532873627,F
940954970,C
1324361685,A
1070099668,C
1303936301,B
1521755026,B
1035273406,A
747114081,B
182453449,D
438925381,A
213832504,B
372049732,C
1053595392,A
599180453,B
273758205,A
1037293556,B
269191508,B
1067065448,B
11837578,A
1352970879,F
1020431414,F
1555013543,F
1119935726,B
1542542473,F
814047435,B
1069647059,F
918425514,D
628087571,A
1096919832,C
588834425,D
795560538,D
49285358,D
746292133,D
714472063,D
1898278,F
969914610,A
262481143,C
570963872,F
539933808,F
1345456990,B
1303971336,C
939960244,A
826764698,B
1537190619,C
911051178,F
173908090,A
954520848,A
1152956372,C
129721991,C
483898049,B
1090307770,F
889024693,D
1443057636,A
1080710473,C
254583241,C
959315605,B
124208133,A
407752314,F
51432349,D
1337081777,C
1465713249,C
500577773,D
6532592,C
342157315,D
389873985,A
1175731725,F
1044965959,B
1077787491,C
82521481,A
1490196597,A
124301269,D
1334553383,D
1507572438,F
1374023426,F
881095338,C
1115167423,A
1029197642,B
467736849,B
1515563420,A
1431606132,A
77384937,C
1083458801,F
557230963,C
255923909,F
154723527,D
623601212,D
1497542301,D
1509388796,F
335426300,D
1428867377,C
507697261,A
775770154,B
704517240,B
506431590,D
1047810196,A
1546257459,F
516202454,C
493972470,F
1408440590,F
67757549,B
1478962528,F
1526822177,F
451795248,F
571531345,B
343996291,C
173227865,A
1426479493,C
480223151,C
611579434,F
1038098500,B
416206607,B
600539093,B
780311396,D
124704227,C
349111350,C
1399755046,B
1257862691,F
891204518,A
1133323727,A
20561131,B
1361438995,D
876968117,F
1277352321,A
324907479,A
453863184,B
31753930,A
776050662,F
1341618352,B
526446691,D
1117505838,C
629789930,F
911729900,B
1274317467,A
383934415,D
963000672,A
1447678447,F
326849344,D
1507664331,B
347477548,A
1136984650,D
966097091,C
949296793,B
679751484,A
1501347529,B
758136775,D
890841575,D
1147263063,D
1238804195,A
1388342206,F
854243388,A
184435857,A
666420013,B
1227049896,D
105009278,C
155755075,D
150029433,F
479471404,B
1438319370,F
1183453436,D
150437168,D
108886336,D
1331639892,D
693961245,A
1211555292,A
1370013124,C
74338221,F
211875097,D
281529827,C
923090914,C
804650932,C
1480878691,A
1519255275,A
22966693,B
22168732,B
1081007923,F
3933008,B
723173241,D
1233298356,F
801094489,F
1507868318,B
970043907,D
158987881,B
568305844,B
99548958,A
590920376,A
449702658,B
30801774,F
962415364,D
541899168,D
1417947320,B
1193358685,C
364935961,A
790816037,B
1092414696,B
153624093,F
1495050796,B
448080096,B
1315265161,A
1038078454,C
1262709232,C
499542138,F
690568902,C
374325244,B
187605420,A
71453895,B
1192635507,F
917828069,F
1102050572,C
853722809,A
751188585,B
1213461721,B
453233188,B
917765020,D
204168011,B
524875096,C
934371328,D
488375299,B
1461993692,D
943224040,A
213932653,C
1094792590,F
83749094,B
716014490,B
238651461,B
422162658,D
814650801,D
179426847,D
77871147,B
822662502,B
1388337415,B
865269019,D
37858728,D
823618812,B
831794072,B
788485149,A
1171068227,C
1212836659,F
38856856,B
122036789,A
415951106,C
830080806,C
740310460,C
1363704053,A
164494711,F
1388055836,B
1348080199,F
1518400764,C
239685735,B
1072662955,D
132257086,F
539240716,B
1383733958,B
1212336787,C
695534162,C
1297256197,A
774464244,C
1295221107,A
1464944286,B
327782305,A
442456726,F
252502556,B
710265416,C
372264559,C
242678784,B
504241438,D
1455730954,B
1038513613,F
199849525,B
817551642,D
940984353,C
165975395,A
653616373,D
1478216,D
913414352,D
796489080,C
484769329,C
91250899,D
1358130360,B
885540240,A
1385370899,C
1193321272,F
325606469,C
235401167,A
966921981,F
1317422544,C
889580276,F
1542739767,D
641429048,F
254679495,B
1140762649,C
1184548812,A
522048829,A
1328798474,B
1245376005,B
711671486,A
384303203,F
377247353,B
964211519,B
780080221,C
807764835,F
907829633,C
991674254,D
55268912,F
582985741,A
292339867,F
1171412360,D
684942915,B
1454839272,C
1139455869,B
338145760,F
539990120,B
1176934296,A
363955303,F
649508673,F
114529710,A
1472904768,A
221116832,C
1472920419,B
931168910,C
1100348632,C
1085788410,B
173396683,D
960684061,F
499166591,D
1230540650,D
70266381,C
46762679,C
1082373462,C
431052089,D
1516469073,B
68465860,C
541249462,F
714705939,A
596468879,C
553779737,A
1147707890,B
354417673,A
732339779,C
1334380497,F
277583330,A
1089679376,D
1035238230,C
223704149,F
210243555,B
860224510,D
864894462,A
905270204,A
1429439691,D
389303829,F
683383545,C
1047049178,D
178419685,C
1190358367,A
1001739414,A
889208411,D
1367117584,A
236172625,C
67155989,A
1269594581,C
1513278373,C
972471837,A
1324752044,B
713970883,F
1516186264,D
329475062,B
815058129,A
1319057745,B
150573844,B
678140813,F
680716217,C
456756854,F
1185541041,B
279115709,A
915227766,A
1244569885,C
810905851,A
1309954355,A
565547430,C
926648608,B
81385475,F
424055740,F
662375253,B
1260183403,D
588526750,C
668149121,F
138205653,A
1389215112,F
625605767,B
471412705,C
726117541,B
1405144398,B
775768817,A
705263265,F
1155748390,D
597861002,F
1210907725,B
409398093,B
524585546,A
1507098911,A
1184970043,D
964295156,A
514381780,F
1352402334,D
1095482233,D
770881272,B
1341790997,D
1045772690,F
1306045001,F
1129876512,D
782064154,D
1267969289,A
1461401366,F
715542549,A
40328495,C
957871822,F
340700579,A
1530729961,F
159594657,B
1216430208,D
452562528,C
876724005,B
425654175,D
1124498077,B
427011023,C
251978569,C
170734764,A
297727338,C
1015269357,C
160820190,A
1155236009,D
43519878,B
393232561,A
574446983,B
864279455,D
634704118,A
1376071922,C
119818854,B
1493947871,D
823706076,D
308138776,D
1358763926,B
860577524,A
1069895578,B
874661260,F
1105840640,D
1074642878,F
224455872,A
654001244,C
334732419,C
908641122,B
768062160,D
913797205,F
969082198,F
815761390,A
147687138,A
27930610,D
766938683,C
1274633442,C
146078945,C
842034400,B
948090088,A
1491589610,B
1410654137,B
43011263,B
559019559,D
852534147,F
1053185759,B
492463640,C
1513170049,A
1064208349,D
1179222432,B
1398287830,C
1178718669,D
857558138,B
954679138,F
415358350,A
1161868994,A
827853759,F
1258922909,B
121252992,C
936005526,F
198569240,F
872454205,F
1144818002,F
19614402,F
1137629805,D
1067126439,A
1213727008,A
347705618,D
1327329308,B
411397889,C
991059755,F
485336201,C
294003799,B
461244460,F
348369087,D
951516976,C
1462996570,D
135267433,C
930233936,F
775790632,D
571559748,D
862762787,F
1022680139,F
361532207,D
325377522,D
1098418809,D
1059343146,F
496373789,B
458091718,C
1150629068,C
121444661,A
1412769506,A
453772184,D
1476121048,D
1210654755,C
788417050,B
202248483,C
1521859587,F
821916985,F
388821013,D
1167759006,A
665568363,A
919275054,C
1448150621,C
426257690,B
832236676,D
1490294715,A
246032300,B
686563808,F
246929279,A
117647852,C
544508613,F
41808296,D
164482435,F
306209073,C
491758594,C
102379307,B
1537773479,B
477497298,D
514820448,C
997173025,C
1086367516,D
943886432,C
963070071,A
1220585732,D
1433424903,C
878536867,C
726384551,C
174213733,B
1249831291,C
1253678721,F
915002493,F
297967275,F
1336873506,F
939211912,A
924986534,F
924956579,D
823063647,B
1067898544,A
874875575,F
1262748534,B
1449083074,C
1136325084,A
692879633,C
1344104289,B
1419576719,F
789226591,F
754560432,D
561239189,F
1477581577,C
546281735,B
313349902,B
97954024,A
407000955,B
739946612,D
1024353239,A
687134097,D
1233243142,A
909493061,A
1449050554,B
346108434,D
121594825,C
630895039,A
134032537,B
1182309590,B
739123985,A
7822128,D
385940413,B
192258293,D
662654891,D
898551294,B
1266085237,B
987089387,C
1420191191,D
470313769,B
979741756,B
736329318,B
1291511324,D
1372627389,B
1398471612,C
393798502,B
175606547,B
1403580538,D
540422467,A
619014109,B
546693161,D
706016814,D
9783950,A
1340427722,B
1392748244,A
487878756,C
1168036762,D
1466047546,D
671812102,A
307687169,C
240505989,D
1285080896,C
508940107,F
680154995,F
514723626,D
976607535,C
675348824,C
1235564953,A
876283954,C
687854512,B
268743888,F
900267442,F
819073588,D
467453214,C
751788936,C
164775950,F
102401069,B
413018046,C
765355248,B
365872573,C
754190464,A
754541115,F
223776425,D
536388557,D
562112396,B
1491755376,A
104178505,B
459086504,A
1092749322,D
1175551354,F
564121938,B
1483514587,A
601499268,F
290461787,C
598536883,A
622315539,C
1504251407,C
869544794,D
161454369,F
296850251,B
469492563,F
746646669,C
1171255728,D
317955914,B
122992525,D
953115323,B
563762007,B
520318270,C
835898612,F
655244195,B
658862638,D
895504676,C
1255326323,D
179642655,A
612341534,F
1190837060,B
197568569,D
894285804,A
209118545,A
1083186138,C
884860214,A
1084452951,A
719932211,D
1276081167,C
412874458,C
1134141806,C
631131225,D
961632052,B
1436775437,C
717474867,F
1132464204,A
834244426,A
972508068,D
494797177,C
334173306,F
350341017,F
13648992,D
353980183,D
1000099900,C
1437668158,D
1535935543,B
537830164,A
935639134,F
1237309248,A
1217165472,A
261677503,F
1430135248,C
916784728,B
995668198,D
305608766,D
366674571,B
108808064,C
408085324,D
681444963,D
1364814114,D
1143204,F
374050085,B
1313076055,D
266367400,F
723677288,A
1469262422,A
453637767,C
376054382,B
396726530,F
1301446904,B
839989156,A
597898999,F
166695384,F
367053364,F
889131129,D
910418745,F
276029955,F
1401873051,A
1552561944,D
279589212,F
87934406,F
454400329,F
138998325,A
1038912385,A
629834687,C
1125898968,D
83169077,D
67708346,D
1460951239,C
251903094,D
978075978,A
212565224,C
702689424,B
145990708,A
337506676,F
120842226,A
1272315249,C
1507240214,B
70260267,D
717891957,F
739836289,A
1327636354,B
1085952920,D
727310013,F
327337364,D
604023420,D
994107991,C
316110493,C
204200315,C
919689720,A
204694643,C
666964010,D
635597490,A
1392516496,C
1147635199,F
826112805,B
696219450,D
462254508,D
1459876773,A
531931178,B
589323026,F
332607331,F
538531415,C
68235226,A
830164019,D
693969642,C
534628860,F
101822996,A
363294201,F
873392258,F
295721806,D
1134264587,B
1326918273,B
812883358,D
1033231017,F
1016235542,A
258389404,B
535091754,A
776879355,D
1489995973,D
250173016,B
226759906,D
1021295992,F
1137197179,C
1129173178,F
747415510,A
1542965439,D
1195878014,C
286801150,A
27838681,F
307628663,F
906128240,D
526974995,B
108359320,B
1222200162,B
674776967,B
438990838,B
823068597,D
1455847991,A
609791376,C
1123787431,B
1185786815,C
1183340189,D
836775825,D
488547991,A
422785002,C
819012647,D
1353939406,C
1183904909,C
1037410630,F
415529352,C
59103382,A
456129730,D
168542391,F
1085163222,B
1319554497,A
1287821654,C
569908019,F
1265904793,F
34835468,D
1491750624,B
657670930,F
1143534525,D
508174879,B
1041220465,D
754120879,F
170776943,D
268050208,D
1231947196,C
677220044,B
1449766577,C
1512218202,A
959196794,F
491666591,B
1468698321,B
122042607,D
1320242649,F
1216175489,B
720379876,B
1433840058,C
997705820,A
345142066,F
1399763101,F
1385944303,C
1471102603,A
1331075808,A
1158657769,C
308456834,F
1058562682,A
842231747,C
526859251,F
1532803452,A
35662466,A
1066848296,B
868157906,F
564431033,B
655252402,C
112408891,A
254019200,D
759145517,D
1444413555,B
583844634,D
943462618,C
1272973348,F
1288277264,A
1269997748,C
640990750,F
1206409565,F
1057909843,B
1244711993,D
309748131,D
1283954639,D
11215356,C
331808681,D
373889795,D
375720235,D
953770905,A
386366749,D
1520879629,C
32849931,C
1478382182,A
431879686,C
1238046699,F
54447199,C
390811047,D
1187701979,F
889165900,A
823855225,F
1206508869,F
101084454,B
1414753069,A
1291778184,A
379291270,D
910909771,F
686745270,B
1521121692,C
846185974,D
51238046,F
117966583,F
343580199,C
478906860,B
182079625,D
792341255,C
1525703943,B
1343790468,C
890428146,A
677952728,A
856430016,F
229314802,D
1211043951,B
555316516,A
1253925489,A
1401105290,D
953534939,C
943187834,A
1403885648,F
798430846,D
1294881448,B
518958100,C
870536646,F
1001884623,D
1168088693,C
1417876007,B
532361781,C
1488170419,D
415075989,A
520354138,C
608588415,F
989563149,A
922407540,B
452929573,F
1076211520,A
185153797,C
517737840,D
1303703558,D
659273407,A
1179388380,B
166796335,F
537999287,D
474878617,D
377956328,C
176254642,D
546373679,B
671750980,A
311532674,B
918081465,A
1346225694,D
16588792,C
794719448,A
856969627,F
681758905,C
921681523,D
316716295,F
66877782,B
1237649441,D
439473981,F
1381734071,A
1551108865,B
728124160,A
420594587,B
120260453,F
1027697288,D
765789835,F
1318951616,F
543488064,B
33134655,B
1008508790,A
1017849658,F
732574280,D
1248766815,B
1477708093,A
1203431777,F
342210709,F
1494643010,A
775148380,F
875838045,B
446467077,B
969374730,C
1317943263,C
359865228,A
1126444373,C
695033992,F
468282943,A
574978602,B
251263860,F
1089234608,B
1101254649,B
512612105,C
258100694,D
1530790364,F
1118830105,A
1066855987,D
1124032491,F
918940040,A
937595088,F
1028693936,B
1395506476,F
308356322,C
440312514,C
832298117,F
1251030340,A
1420674081,B
1337705710,F
751255069,C
542509380,C
1047597968,B
1467087018,B
266975366,B
1007109045,A
551508677,A
734254751,B
625951879,A
829199527,F
1352490110,B
774069461,C
1330365894,A
423397510,C
200572667,D
157292101,F
1048019537,A
351310672,C
733050151,B
135649889,F
37839665,F
1129509883,F
1019676642,A
1045609654,C
625617185,C
1311518960,D
1077279992,A
966456964,F
636310520,D
690513280,F
412074639,F
1193922015,C
1111099832,C
1078927907,B
704907449,F
594044628,F
276761750,B
1286148326,C
1291435910,D
1381301273,C
799123937,C
349113014,A
35838087,C
113256659,C
140768157,D
718215939,B
1199404632,A
1376538708,F
1219034946,C
859280035,B
1315915353,D
400546856,A
374481199,A
1009227827,B
148542773,F
1014572165,A
821794404,A
870514050,C
391315224,D
150535569,D
335676917,F
1278756487,A
1448544596,B
1398594930,F
1292069216,C
250818542,D
271625616,D
1209804727,F
723130580,F
175124674,F
800158123,A
197826294,C
460008105,B
1463172373,C
1097903605,A
429298859,A
52709890,D
1320826084,F
955700985,D
1466743955,C
663066879,C
4821333,B
1055579429,A
1512158882,D
1349060532,B
167616836,F
314543110,B
1084340376,D
36951851,F
279503737,D
404616943,C
1159676020,A
1096026566,B
258376517,F
784019044,F
1475629133,C
797115225,B
415764583,A
741311642,B
813230570,F
527153038,C
618015762,C
961253820,B
1096190929,D
1054779655,C
241287964,B
899076028,A
1495820703,C
722022144,A
615863825,D
1477911239,A
681452057,F
625587401,C
1015649477,A
861618132,C
693142061,C
885851748,D
1361381860,D
612927165,C
490575739,C
707546645,A
698852518,A
696861925,F
326847626,A
564892060,C
1318454176,A
148131781,B
1483072080,D
388022490,A
847559145,B
134275737,B
1276458724,D
988228350,D
16742970,A
856641802,C
954394218,C
122108344,F
1540826184,B
705163759,D
378712076,F
929368967,C
462598227,C
45406854,D
1054522801,F
107064045,D
827103428,D
1402465687,B
716741024,B
1167378427,A
665238983,D
191019457,B
667552580,D
77540724,A
896560494,B
631286292,B
1373122854,A
680671126,D
230401787,F
113409408,B
1110930817,D
444571348,D
508889411,A
882560752,B
1107984842,C
51298436,D
289109989,D
1416189571,C
1014776977,F
1170999793,F
1177308248,C
657792486,A
1369818787,A
1139762127,D
884162332,D
692606781,F
173339235,A
15238396,C
1024935953,C
521842486,D
794166999,B
1100437425,C
882189979,C
274866438,D
1532155472,D
983031219,B
794361622,C
1347382335,F
190748256,C
1242259201,D
722897173,C
684613428,B
129055209,B
1390205996,D
1530805080,C
991259258,C
202717580,C
536461162,F
1096168875,A
1218957907,C
785898063,A
1016145299,F
880032760,A
1217096583,B
4875193,C
595800376,B
1121943560,B
830070406,F
982157620,B
1055156791,A
417801473,D
996253289,B
125721871,C
1350462933,C
998257938,A
180904048,B
223956870,A
1001957934,C
1215639241,D
1273221338,C
747572382,C
717342180,B
1106183362,F
452277756,F
1005901596,B
280898873,D
835166104,B
1522385921,D
706188973,C
625631569,A
463271703,F
120877280,D
181978865,D
1370640633,D
917288982,C
971422241,F
525522644,F
1373918868,A
134389699,C
1553542477,B
326851315,C
561092036,D
36670302,A
1385399281,F
8609679,F
620919094,F
1329735540,C
463814837,F
749846854,D
747201971,B
50009240,B
577307374,F
366327610,B
1195453278,D
489073122,D
1061239932,D
1293874159,F
277782597,D
1180755208,F
1155643504,A
1250183897,F
667267481,B
1369473088,B
219293877,B
445101417,B
1049758488,B
430635636,C
8723108,B
1535691569,D
1027351180,F
92047064,F
1478752339,B
343620021,F
225567371,D
659565000,B
1542372416,C
592482558,C
1437849194,B
1302555448,F
1082560279,C
88997023,B
530077834,B
1475662714,D
380739644,B
418938403,B
287043616,F
751212555,D
441432792,D
749915771,D
555378558,F
553811029,B
706188892,C
702758582,B
786989922,A
813758499,C
110912090,B
588247471,F
1186318070,B
1423674603,C
348661741,D
56987079,F
783175630,C
1504239043,F
285309002,F
779041264,B
1141049356,A
250787540,F
473888818,A
585819177,C
1072568038,C
195950333,B
710986399,C
1515192313,C
1112358759,A
309535061,C
2070263,C
1309849267,A
498732754,F
343213048,A
622408624,D
1488322160,B
1113820314,D
1498687219,B
702380838,C
1331124607,F
146440523,B
1530289447,C
148692198,D
209086416,A
225556947,C
433860608,A
1243054684,F
1420851714,B
217525675,A
956506390,F
1221970865,C
299250010,D
680819855,F
1536917721,F
1541248751,F
105284863,C
449363668,F
137982235,C
1141438077,C
1226608674,B
342761281,B
513078423,D
879984284,A
1164064749,C
351644128,F
1531172051,F
823073195,B
1105092,B
802860371,F
683074972,A
142542464,B
185250693,D
1164332806,F
189778403,B
1498632478,C
1353924326,A
2266230,A
1400440112,B
1151679383,A
1222196200,F
219359276,F
210799953,A
522540030,B
78635965,A
184529096,B
1181846536,C
670392276,C
183388923,C
1068683164,A
1162805036,B
1351165004,C
69896178,C
684557778,D
826832225,A
1194058000,B
1434456346,C
1507540473,D
1056333042,F
1525868800,C
1105219858,A
1479269791,D
459146858,C
506146800,F
320627919,C
937508553,F
613285876,C
601140497,D
1075753565,A
1374328661,F
1168832107,B
583883924,C
601876726,B
558399692,B
460582307,A
706670212,C
1525374138,D
964432670,F
764453024,F
638580172,C
628227321,C
1170422290,C
314837508,C
964101260,C
559420460,B
171178105,F
1419336813,A
4653663,C
471526598,A
204279412,D
52685969,C
1315249052,A
803738598,A
1506179630,F
1189701592,D
1157319076,C
1087999464,F
26723712,C
527825952,F
228261107,D
68955642,D
1140262827,B
392254791,D
1360717084,D
1123498952,D
1138167057,C
264168511,A
161005391,B
1268928219,D
781566727,F
702992302,D
1342052742,B
1370817502,F
256462465,F
1327587854,D
1199557671,F
1336392922,B
584644353,F
235542878,C
384271873,D
24913527,A
1193235605,C
570562044,F
321768117,C
858051265,C
499073090,C
695170502,D
1524264492,C
1327201793,B
983389280,B
370643818,A
839600913,A
627084565,F
323387768,A
330098975,C
1533714115,A
1533995967,C
921193359,A
20183437,C
1451988136,D
1412123567,F
466258714,D
284304236,A
1347756012,D
1499495946,C
153077913,B
207038908,C
1469036599,A
57705746,A
204680018,D
72182810,C
773246428,C
865258799,C
289727420,F
364079184,A
1435952034,D
484806411,B
920649300,B
770058440,D
144458277,D
1152733621,C
952984519,A
1066108722,C
1238221123,D
110810154,B
129275965,F
990056139,A
532580203,D
308912992,C
1300763468,F
116777626,B
652101980,B
503897888,A
52498737,B
446848535,D
1385208954,F
658397052,F
1503216068,B
734729688,D
1310841674,D
422227372,C
627955322,F
1467016929,A
1177015246,A
1241142686,F
422195714,B
1137829642,C
1046944514,C
137440901,F
109613723,D
643587065,B
757530957,B
221841436,D
1165069369,C
318258800,C
437620026,B
624573665,C
775436259,A
135651372,A
1405810657,F
640812058,F
1070214618,C
344491492,B
596209735,D
1411400746,A
691548094,F
764202802,F
952098505,B
734560394,F
756078674,D
1320385785,D
359263982,B
718187861,B
231472485,A
255579736,C
1181384290,F
908940587,B
1120962826,C
348212760,C
949247084,D
1532005955,C
332700940,B
118799348,D
646864295,A
914469803,C
248503939,C
1069751235,B
1177921487,C
889180472,B
427377158,F
1300069137,D
881628271,F
1483428704,C
254955727,C
850173532,C
248206542,D
671942973,A
1138072642,C
844400874,A
590523526,B
770318037,D
928298009,F
367761725,A
1339539271,C
755980615,C
1099012658,B
267821431,B
1286034375,F
669658974,D
423308793,B
161668188,A
1098328938,A
302300130,F
1231082488,B
30256129,C
756549426,A
891107378,B
313474593,F
1455855283,F
1099914530,D
831937640,D
336021565,C
173232729,B
1202517776,D
1534138441,B
1424588911,F
634597665,F
377789946,F
30678704,C
483746692,D
1280011635,C
1386546238,A
1058441627,B
742990176,C
314758868,C
1055843952,B
373946689,D
723075739,A
1521905736,D
783761897,C
1148242708,D
484658030,D
219824474,D
514689095,D
1050891673,F
104948314,C
290397272,D
1457749953,B
1260473993,A
251632464,F
200786487,D
296110103,F
926146752,F
1040997752,A
83584343,C
507151700,D
315201421,A
662102411,C
1288220921,A
736343842,F
919928906,B
589869703,A
1512754779,F
1223305461,B
833817969,F
81851251,C
304139044,B
303797764,A
1474112568,B
746550293,C
128688409,F
1545032646,D
801602023,B
727286964,B
1214161450,F
315388036,F
1365273712,C
701847193,D
1436980545,C
774903459,D
330963633,C
971379977,A
734520131,D
282619868,B
1198830711,B
391792389,D
1255132142,A
975621205,D
269129397,F
213275016,A
1160086795,F
865216155,C
622227182,B
252206393,C
1329132292,C
602151789,B
657299027,A
1363239204,A
68286708,F
722010224,F
969012741,B
375717627,D
576625934,F
662970409,C
414595376,B
818278976,C
1447921659,C
1506421900,B
180994783,C
212713148,F
22353528,F
859863439,C
414950246,C
1402420463,A
945736783,B
1474499043,B
1266927522,A
1479502590,F
1103570993,F
1236884531,F
1451697676,D
1390490275,A
204158035,B
1379714414,D
1358521001,D
428855390,B
1181241199,C
497148384,A
233120159,F
328330011,D
510705662,C
158415440,F
662696094,B
157781917,D
11202488,F
701635683,F
274412738,A
1489536709,C
1015453348,D
976081786,B
1265373937,F
1353223887,C
1528075705,A
67021066,D
235215936,C
897228326,A
715114037,B
783160951,B
150917648,D
1200262317,D
1139653199,F
854792365,C
227427269,F
466825890,F
932609267,F
304534309,B
1257720606,D
241876956,A
385985112,F
415924278,D
1161946699,B
1211848988,F
172901307,B
1519709942,C
1264028058,B
546957908,D
395474047,D
607425364,F
71013785,C
1265332481,C
69432378,B
1040245178,C
849207292,F
74459164,A
396369228,B
104479833,C
239870920,B
389500933,A
1206479770,A
387257651,F
1282158657,C
732543848,F
980449885,B
1252291395,B
256820107,B
93609461,B
822126808,C
961205820,D
1409009385,B
1257688889,D
1221294456,D
697938296,B
24575835,A
393200304,B
690621674,D
754592986,C
1451195937,C
893895617,B
1405339102,B
1017563683,D
1509957502,D
1179359163,A
583743224,F
1119301246,F
1544831585,B
100072683,C
364167222,D
463218059,A
1106397656,C
497636165,A
152213599,B
413434565,B
438585535,C
885337911,C
769613973,A
1179896423,D
136455971,A
